gene_label,ct_label,as_label,avg_mean_gene_expr,cell_instance_count,dataset_count,as,ct,gene
ABCC9,pericyte,lung,1.3267432153224945,10,2,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000669,http://identifiers.org/hgnc/60
ABCC9,pericyte,interventricular septum,1.2373025505138295,39022,5,http://purl.obolibrary.org/obo/UBERON_0002094,http://purl.obolibrary.org/obo/CL_0000669,http://identifiers.org/hgnc/60
ABCC9,pericyte,heart left ventricle,1.2275269167231662,226765,29,http://purl.obolibrary.org/obo/UBERON_0002084,http://purl.obolibrary.org/obo/CL_0000669,http://identifiers.org/hgnc/60
ABCC9,capillary endothelial cell,thymus,0.7134652184265686,19,1,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0002144,https://purl.org/ccf/ASCTB-TEMP_abcc9
ACAN,megakaryocyte-erythroid progenitor cell,bone marrow,4.489795684814453,49,1,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000050,http://identifiers.org/hgnc/319
ACAN,endothelial cell of respiratory system lymphatic vessel,lung,2.321330070495605,149,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0009086,http://identifiers.org/hgnc/319
ACAN,lung pericyte,lung,2.289031028747559,199,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0009089,http://identifiers.org/hgnc/319
ACAN,bronchial smooth muscle cell,Left posterior basal segmental bronchus,1.398894276655647,4,2,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_0002598,https://purl.org/ccf/ASCTB-TEMP_acan
ACAN,bronchial smooth muscle cell,lung,1.398894276655647,4,2,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002598,https://purl.org/ccf/ASCTB-TEMP_acan
ACAN,lung macrophage,lung,0.956558108329773,204,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_1001603,http://identifiers.org/hgnc/319
ACER1,corneocyte,skin of body,0.03041788004338741,3475,1,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0002153,http://identifiers.org/hgnc/18356
ACKR1,blood vessel endothelial cell,lung,4.835372272857676,16,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000071,https://purl.org/ccf/ASCTB-TEMP_ackr1
ACKR1,lung microvascular endothelial cell,lung,4.448960040199095,9833,122,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_2000016,https://purl.org/ccf/ASCTB-TEMP_ackr1
ACKR1,vein endothelial cell,lung,4.384952531790114,27945,151,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002543,https://purl.org/ccf/ASCTB-TEMP_ackr1
ACKR1,vein endothelial cell,right thymus lobe,3.96143428945143,2163,2,http://purl.obolibrary.org/obo/UBERON_0005469,http://purl.obolibrary.org/obo/CL_0002543,https://purl.org/ccf/ASCTB-TEMP_ackr1
ACKR1,vein endothelial cell,left thymus lobe,3.96143428945143,2163,2,http://purl.obolibrary.org/obo/UBERON_0005457,http://purl.obolibrary.org/obo/CL_0002543,https://purl.org/ccf/ASCTB-TEMP_ackr1
ACKR1,retinal blood vessel endothelial cell,eye,3.918165440221184,2090,6,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0002585,https://purl.org/ccf/ASCTB-TEMP_ackr1
ACKR1,vein endothelial cell,mammary lobe,3.656006222339973,658,1,http://purl.obolibrary.org/obo/UBERON_0018140,http://purl.obolibrary.org/obo/CL_0002543,https://purl.org/ccf/ASCTB-TEMP_ackr1
ACKR1,vein endothelial cell,Interlobar adipose tissue of left mammary gland,3.656006222339973,658,1,http://purl.org/sig/ont/fma/fma73166,http://purl.obolibrary.org/obo/CL_0002543,https://purl.org/ccf/ASCTB-TEMP_ackr1
ACKR1,vein endothelial cell,main lactiferous duct,3.656006222339973,658,1,http://purl.obolibrary.org/obo/UBERON_0015134,http://purl.obolibrary.org/obo/CL_0002543,https://purl.org/ccf/ASCTB-TEMP_ackr1
ACKR1,vein endothelial cell,mammary gland,3.656006222339973,658,1,http://purl.obolibrary.org/obo/UBERON_0001911,http://purl.obolibrary.org/obo/CL_0002543,https://purl.org/ccf/ASCTB-TEMP_ackr1
ACKR1,vein endothelial cell,thymus,3.557199298457436,13662,12,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0002543,https://purl.org/ccf/ASCTB-TEMP_ackr1
ACKR1,endothelial cell,trachea,3.549007433106459,3659,3,http://purl.obolibrary.org/obo/UBERON_0003126,http://purl.obolibrary.org/obo/CL_0000115,https://purl.org/ccf/ASCTB-TEMP_ackr1
ACKR1,vasa recta ascending limb cell,kidney,3.4316160678863525,232,2,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1001131,http://identifiers.org/hgnc/4035
ACKR1,vein endothelial cell,left cardiac atrium,3.4133198261260986,1083,2,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.obolibrary.org/obo/CL_0002543,http://identifiers.org/hgnc/4035
ACKR1,endothelial cell of venule,heart,3.340567927890354,10278,45,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_1000414,http://identifiers.org/hgnc/4035
ACKR1,endothelial cell,prostate gland,3.236783314048267,1576,1,http://purl.obolibrary.org/obo/UBERON_0002367,http://purl.obolibrary.org/obo/CL_0000115,https://purl.org/ccf/ASCTB-TEMP_ackr1
ACKR1,endothelial cell,pancreas,3.219551721954113,148,1,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0000115,https://purl.org/ccf/ASCTB-TEMP_ackr1
ACKR1,endothelial cell of venule,lung,3.144143044948578,33710,154,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_1000414,http://identifiers.org/hgnc/4035
ACKR1,vein endothelial cell of respiratory system,lung,3.0665342315401163,34870,162,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4033008,http://identifiers.org/hgnc/4035
ACKR1,endothelial cell,blood vasculature,3.000722926453673,1695,1,http://purl.obolibrary.org/obo/UBERON_0004537,http://purl.obolibrary.org/obo/CL_0000115,https://purl.org/ccf/ASCTB-TEMP_ackr1
ACKR1,endothelial cell,skin of body,2.909550309066417,505,2,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0000115,https://purl.org/ccf/ASCTB-TEMP_ackr1
ACKR1,vein endothelial cell,heart right ventricle,2.6331095014299666,1642,7,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.obolibrary.org/obo/CL_0002543,http://identifiers.org/hgnc/4035
ACKR1,vein endothelial cell,heart left ventricle,2.5738743977113203,2967,11,http://purl.obolibrary.org/obo/UBERON_0002084,http://purl.obolibrary.org/obo/CL_0002543,http://identifiers.org/hgnc/4035
ACKR1,vein endothelial cell,Posteromedial head of posterior papillary muscle of left ventricle,2.567878305912018,373,2,http://purl.org/sig/ont/fma/fma7267,http://purl.obolibrary.org/obo/CL_0002543,http://identifiers.org/hgnc/4035
ACKR1,vein endothelial cell,heart,2.5674398522223196,9827,31,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0002543,http://identifiers.org/hgnc/4035
ACKR1,plasma cell,skin of body,2.383177280426025,2,1,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/4035
ACKR1,vein endothelial cell,interventricular septum,2.3779502511024475,681,4,http://purl.obolibrary.org/obo/UBERON_0002094,http://purl.obolibrary.org/obo/CL_0002543,http://identifiers.org/hgnc/4035
ACKR1,blood vessel endothelial cell,skin of body,2.1934192180633545,887,3,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/4035
ACKR1,endothelial cell of venule,Posteromedial head of posterior papillary muscle of left ventricle,2.189133644104004,248,1,http://purl.org/sig/ont/fma/fma7267,http://purl.obolibrary.org/obo/CL_1000414,http://identifiers.org/hgnc/4035
ACKR1,endothelial cell of venule,left cardiac atrium,1.9245472153027852,738,6,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.obolibrary.org/obo/CL_1000414,http://identifiers.org/hgnc/4035
ACKR1,endothelial cell of venule,heart right ventricle,1.857410232226054,1188,6,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.obolibrary.org/obo/CL_1000414,http://identifiers.org/hgnc/4035
ACKR1,endothelial cell of venule,Left posterior bronchopulmonary segment,1.808196902275085,13,1,http://purl.org/sig/ont/fma/fma7386,http://purl.obolibrary.org/obo/CL_1000414,http://identifiers.org/hgnc/4035
ACKR1,plasma cell,skin of body,1.79397276396143,36,1,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0000786,https://purl.org/ccf/ASCTB-TEMP_ackr1
ACKR1,endothelial cell of venule,interventricular septum,1.739990711212158,457,3,http://purl.obolibrary.org/obo/UBERON_0002094,http://purl.obolibrary.org/obo/CL_1000414,http://identifiers.org/hgnc/4035
ACKR1,endothelial cell of venule,heart left ventricle,1.7356107764773898,2046,9,http://purl.obolibrary.org/obo/UBERON_0002084,http://purl.obolibrary.org/obo/CL_1000414,http://identifiers.org/hgnc/4035
ACKR1,erythroid lineage cell,eye,1.56828363215251,3,1,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000764,https://purl.org/ccf/ASCTB-TEMP_ackr1
ACKR1,Mueller cell,eye,1.515149605967985,6,1,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000636,https://purl.org/ccf/ASCTB-TEMP_ackr1
ACKR1,endothelial cell,uterus,1.4439913908209001,1354,4,http://purl.obolibrary.org/obo/UBERON_0000995,http://purl.obolibrary.org/obo/CL_0000115,https://purl.org/ccf/ASCTB-TEMP_ackr1
ACKR1,vein endothelial cell of respiratory system,Right superior segmental bronchus,1.438596487045288,57,1,http://purl.org/sig/ont/fma/fma7416,http://purl.obolibrary.org/obo/CL_4033008,http://identifiers.org/hgnc/4035
ACKR1,CD4-positive helper T cell,lung,1.284171581268311,12,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000492,http://identifiers.org/hgnc/4035
ACKR1,endothelial cell of venule,right cardiac atrium,1.222791314125061,208,2,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.obolibrary.org/obo/CL_1000414,http://identifiers.org/hgnc/4035
ACKR1,endothelial cell of lymphatic vessel,kidney,0.1666666716337204,6,2,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/4035
ACKR1,endothelial cell of lymphatic vessel,outer cortex of kidney,0.1666666716337204,6,2,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/4035
ACTA2,fibroblast of lung,lung,21.278218515259713,1132,23,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002553,http://identifiers.org/hgnc/130
ACTA2,smooth muscle cell,heart,6.07050502055392,41792,158,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000192,http://identifiers.org/hgnc/130
ACTA2,smooth muscle cell,adipose tissue,5.711292085721182,47,3,http://purl.obolibrary.org/obo/UBERON_0001013,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,fibroblast,lung,5.340374746719888,2,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,pericyte,blood vasculature,5.267917795738869,5272,13,http://purl.obolibrary.org/obo/UBERON_0004537,http://purl.obolibrary.org/obo/CL_0000669,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,"CD8-positive, alpha-beta T cell",lung,5.21245327896647,2,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,pericyte,uterus,5.193482962113307,603,8,http://purl.obolibrary.org/obo/UBERON_0000995,http://purl.obolibrary.org/obo/CL_0000669,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,capillary endothelial cell,heart,5.142857074737549,14,1,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0002144,http://identifiers.org/hgnc/130
ACTA2,bronchial smooth muscle cell,lung,5.116098299163856,19501,285,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002598,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,platelet,blood,5.0,2,1,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000233,http://identifiers.org/hgnc/130
ACTA2,endothelial cell of lymphatic vessel,uterus,4.95827216701675,2,1,http://purl.obolibrary.org/obo/UBERON_0000995,http://purl.obolibrary.org/obo/CL_0002138,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,plasma cell,lung,4.935882930533164,2,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000786,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,vascular associated smooth muscle cell,left thymus lobe,4.918224723306431,1520,2,http://purl.obolibrary.org/obo/UBERON_0005457,http://purl.obolibrary.org/obo/CL_0000359,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,vascular associated smooth muscle cell,right thymus lobe,4.918224723306431,1520,2,http://purl.obolibrary.org/obo/UBERON_0005469,http://purl.obolibrary.org/obo/CL_0000359,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,vascular associated smooth muscle cell,Lateral segmental bronchus,4.89313927611735,3,1,http://purl.org/sig/ont/fma/fma7402,http://purl.obolibrary.org/obo/CL_0000359,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,vascular associated smooth muscle cell,Cartilage of segmental bronchus,4.89313927611735,3,1,http://purl.org/sig/ont/fma/fma62662,http://purl.obolibrary.org/obo/CL_0000359,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,pericyte,lung,4.788512726912956,293,22,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000669,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,fibroblast,liver,4.783802254936272,196,3,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,vascular associated smooth muscle cell,lung,4.73482382311554,5601,147,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000359,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,myofibroblast cell,lung,4.728857160794853,15985,80,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000186,http://identifiers.org/hgnc/130
ACTA2,smooth muscle cell,trachea,4.656824077287608,1678,9,http://purl.obolibrary.org/obo/UBERON_0003126,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,smooth muscle cell,lung,4.646995051993523,550,27,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,fibroblast,small intestine,4.4722694804530985,3249,5,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,smooth muscle cell,blood vasculature,4.454425122830339,8297,6,http://purl.obolibrary.org/obo/UBERON_0004537,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,vascular associated smooth muscle cell,uterus,4.403983244741051,2491,10,http://purl.obolibrary.org/obo/UBERON_0000995,http://purl.obolibrary.org/obo/CL_0000359,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,myofibroblast cell,adipose tissue,4.3479931523596,302,2,http://purl.obolibrary.org/obo/UBERON_0001013,http://purl.obolibrary.org/obo/CL_0000186,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,respiratory tract goblet cell,lung,4.331040202958192,3,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002370,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,endothelial cell of artery,lung,4.330481850326034,8,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_1000413,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,fibroblast,liver,4.301650524139404,62,1,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/130
ACTA2,pericyte,urinary bladder,4.251581107633093,484,1,http://purl.obolibrary.org/obo/UBERON_0001255,http://purl.obolibrary.org/obo/CL_0000669,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,bronchial smooth muscle cell,Cartilage of segmental bronchus,4.246343082298781,17,2,http://purl.org/sig/ont/fma/fma62662,http://purl.obolibrary.org/obo/CL_0002598,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,bronchial smooth muscle cell,Lateral segmental bronchus,4.246343082298781,17,2,http://purl.org/sig/ont/fma/fma7402,http://purl.obolibrary.org/obo/CL_0002598,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,pulmonary alveolar type 1 cell,lung,4.245929953926994,17,2,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002062,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,vascular associated smooth muscle cell,thymus,4.218570946317076,14822,8,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000359,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,serous secreting cell,lung,4.06015476190819,2006,53,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000313,http://identifiers.org/hgnc/130
ACTA2,smooth muscle cell,prostate gland,4.048627436464706,5521,13,http://purl.obolibrary.org/obo/UBERON_0002367,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,smooth muscle cell,peripheral zone of prostate,3.942532759560899,2022,3,http://purl.obolibrary.org/obo/UBERON_8410026,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_acta2
ACTA2,smooth muscle cell,central zone of prostate,3.942532759560899,2022,3,http://purl.obolibrary.org/obo/UBERON_8410027,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_acta2
